215	23944661,6258646	-9413041,05498119	6600539,61619359
216	23944093,6005392	-9412368,46187517	6603563,24747351
217	23943525,2913166	-9411695,63573855	6606586,73825629
218	23942956,6982398	-9411022,57654077	6609610,08847757
219	23942387,8213520	-9410349,28425117	6612633,29807306
220	23941818,6606963	-9409675,75883918	6615656,36697842
221	23941249,2163159	-9409002,00027414	6618679,29512943
222	23940679,4882539	-9408328,00852544	6621702,08246179
223	23940109,4765536	-9407653,78356251	6624724,72891121
224	23939539,1812581	-9406979,32535482	6627747,23441334
225	23938968,6024107	-9406304,63387178	6630769,59890392
226	23938397,7400544	-9405629,70908281	6633791,82231871
227	23937826,5942326	-9404954,55095739	6636813,90459340
228	23937255,1649885	-9404279,15946495	6639835,84566376
229	23936683,4523653	-9403603,53457506	6642857,64546538
230	23936111,4564062	-9402927,67625706	6645879,30393418
231	23935539,1771545	-9402251,58448055	6648900,82100578
232	23934966,6146534	-9401575,25921500	6651922,19661595
233	23934393,7689463	-9400898,70042996	6654943,43070038
234	23933820,6400763	-9400221,90809492	6657964,52319485
235	23933247,2280868	-9399544,88217941	6660985,47403514
236	23932673,5330211	-9398867,62265296	6664006,28315699
237	23932099,5549225	-9398190,12948517	6667026,95049610
238	23931525,2938343	-9397512,40264560	6670047,47598824
239	23930950,7497998	-9396834,44210381	6673067,85956919
240	23930375,9228624	-9396156,24782939	6676088,10117471
241	23929800,8130653	-9395477,81979193	6679108,20074055
242	23929225,4204520	-9394799,15796101	6682128,15820251
243	23928649,7450657	-9394120,26230628	6685147,97349633
244	23928073,7869499	-9393441,13279742	6688167,64655773
245	23927497,5461480	-9392761,76940395	6691187,17732260
246	23926921,0227033	-9392082,17209555	6694206,56572666
247	23926344,2166592	-9391402,34084194	6697225,81170567
248	23925767,1280591	-9390722,27561273	6700244,91519545
249	23925189,7569465	-9390041,97637759	6703263,87613180
250	23924612,1033647	-9389361,44310622	6706282,69445049
251	23924034,1673571	-9388680,67576832	6709301,37008732
252	23923455,9489673	-9387999,67433360	6712319,90297807
253	23922877,4482387	-9387318,43877178	6715338,29305853
254	23922298,6652147	-9386636,96905256	6718356,54026458
255	23921719,5999387	-9385955,26514571	6721374,64453192
256	23921140,2524544	-9385273,32702094	6724392,60579645
257	23920560,6228050	-9384591,15464800	6727410,42399398
258	23919980,7110342	-9383908,74799674	6730428,09906021
259	23919400,5171855	-9383226,10703682	6733445,63093112
260	23918820,0413023	-9382543,23173810	6736463,01954244
261	23918239,2834281	-9381860,12207038	6739480,26482997
262	23917658,2436066	-9381176,77800345	6742497,36672959
263	23917076,9218811	-9380493,19950709	6745514,32517715
264	23916495,3182954	-9379809,38655115	6748531,14010847
265	23915913,4328928	-9379125,33910551	6751547,81145933
266	23915331,2657171	-9378441,05713986	6754564,33916566
267	23914748,8168117	-9377756,54062440	6757580,72316320
268	23914166,0862203	-9377071,78952861	6760596,96338786
269	23913583,0739864	-9376386,80382266	6763613,05977552
270	23912999,7801537	-9375701,58347615	6766629,01226199
271	23912416,2047656	-9375016,12845932	6769644,82078313
272	23911832,3478659	-9374330,43874174	6772660,48527478
273	23911248,2094982	-9373644,51429364	6775676,00567284
274	23910663,7897062	-9372958,35508461	6778691,38191317
275	23910079,0885333	-9372271,96108494	6781706,61393163
276	23909494,1060234	-9371585,33226429	6784721,70166402
277	23908908,8422201	-9370898,46859286	6787736,64504636
278	23908323,2971670	-9370211,37004032	6790751,44401443
279	23907737,4709078	-9369524,03657698	6793766,09850416
280	23907151,3634862	-9368836,46817252	6796780,60845139
281	23906564,9749459	-9368148,66479731	6799794,97379195
282	23905978,3053307	-9367460,62642090	6802809,19446189
283	23905391,3546841	-9366772,35301375	6805823,27039698
284	23904804,1230500	-9366083,84454549	6808837,20153318
285	23904216,6104721	-9365395,10098653	6811850,98780635
286	23903628,8169941	-9364706,12230661	6814864,62915235
287	23903040,7426597	-9364016,90847605	6817878,12550720
288	23902452,3875128	-9363327,45946465	6820891,47680672
289	23901863,7515970	-9362637,77524279	6823904,68298686
290	23901274,8349563	-9361947,85578021	6826917,74398355
291	23900685,6376342	-9361257,70104742	6829930,65973261
292	23900096,1596748	-9360567,31101411	6832943,43017010
293	23899506,4011216	-9359876,68565077	6835956,05523186
294	23898916,3620187	-9359185,82492721	6838968,53485382
295	23898326,0424097	-9358494,72881388	6841980,86897194
296	23897735,4423385	-9357803,39728060	6844993,05752213
297	23897144,5618490	-9357111,83029779	6848005,10044035
298	23896553,4009849	-9356420,02783553	6851016,99766251
299	23895961,9597902	-9355727,98986402	6854028,74912456
300	23895370,2383087	-9355035,71635344	6857040,35476244
301	23894778,2365843	-9354343,20727395	6860051,81451217
302	23894185,9546608	-9353650,46259582	6863063,12830962
303	23893593,3925822	-9352957,48228924	6866074,29609077
304	23893000,5503923	-9352264,26632446	6869085,31779158
305	23892407,4281351	-9351570,81467173	6872096,19334797
306	23891814,0258545	-9350877,12730128	6875106,92269597
307	23891220,3435944	-9350183,20418335	6878117,50577156
308	23890626,3813988	-9349489,04528827	6881127,94251063
309	23890032,1393115	-9348794,65058630	6884138,23284919
310	23889437,6173765	-9348100,02004769	6887148,37672327
311	23888842,8156379	-9347405,15364281	6890158,37406875
312	23888247,7341395	-9346710,05134192	6893168,22482172
313	23887652,3729254	-9346014,71311537	6896177,92891810
314	23887056,7320394	-9345319,13893350	6899187,48629388
315	23886460,8115258	-9344623,32876663	6902196,89688508
316	23885864,6114283	-9343927,28258511	6905206,16062771
317	23885268,1317911	-9343231,00035932	6908215,27745774
318	23884671,3726582	-9342534,48205963	6911224,24731117
319	23884074,3340735	-9341837,72765646	6914233,07012398
320	23883477,0160812	-9341140,73712016	6917241,74583223
321	23882879,4187253	-9340443,51042115	6920250,27437190
322	23882281,5420499	-9339746,04752980	6923258,65567907
323	23881683,3860989	-9339048,34841662	6926266,88968965
324	23881084,9509166	-9338350,41305201	6929274,97633971
325	23880486,2365469	-9337652,24140637	6932282,91556532
326	23879887,2430339	-9336953,83345021	6935290,70730247
327	23879287,9704219	-9336255,18915394	6938298,35148721
328	23878688,4187548	-9335556,30848815	6941305,84805546
329	23878088,5880768	-9334857,19142319	6944313,19694345
330	23877488,4784320	-9334157,83792963	6947320,39808708
331	23876888,0898646	-9333458,24797796	6950327,45142245
332	23876287,4224187	-9332758,42153870	6953334,35688558
333	23875686,4761385	-9332058,35858241	6956341,11441250
334	23875085,2510680	-9331358,05907955	6959347,72393935
335	23874483,7472516	-9330657,52300073	6962354,18540211
336	23873881,9647333	-9329956,75031648	6965360,49873688
337	23873279,9035574	-9329255,74099738	6968366,66387967
338	23872677,5637681	-9328554,49501405	6971372,68076655
339	23872074,9454095	-9327853,01233697	6974378,54933368
340	23871472,0485259	-9327151,29293681	6977384,26951706
341	23870868,8731615	-9326449,33678418	6980389,84125275
342	23870265,4193605	-9325747,14384973	6983395,26447681
343	23869661,6871672	-9325044,71410401	6986400,53912542
344	23869057,6766258	-9324342,04751770	6989405,66513461
345	23868453,3877807	-9323639,14406144	6992410,64244045
346	23867848,8206759	-9322936,00370590	6995415,47097906
347	23867243,9753559	-9322232,62642175	6998420,15068651
348	23866638,8518650	-9321529,01217969	7001424,68149889
349	23866033,4502473	-9320825,16095037	7004429,06335235
350	23865427,7705472	-9320121,07270450	7007433,29618296
351	23864821,8128091	-9319416,74741280	7010437,37992684
352	23864215,5770771	-9318712,18504601	7013441,31452006
353	23863609,0633958	-9318007,38557486	7016445,09989874
354	23863002,2718094	-9317302,34897002	7019448,73599910
355	23862395,2023622	-9316597,07520234	7022452,22275713
356	23861787,8550986	-9315891,56424255	7025455,56010898
357	23861180,2300630	-9315185,81606137	7028458,74799084
358	23860572,3272997	-9314479,83062963	7031461,78633880
359	23859964,1468532	-9313773,60791815	7034464,67508896
360	23859355,6887677	-9313067,14789767	7037467,41417752
361	23858746,9530878	-9312360,45053908	7040470,00354053
362	23858137,9398578	-9311653,51581310	7043472,44311425
363	23857528,6491221	-9310946,34369065	7046474,73283474
364	23856919,0809252	-9310238,93414254	7049476,87263818
365	23856309,2353114	-9309531,28713962	7052478,86246071
366	23855699,1123253	-9308823,40265281	7055480,70223846
367	23855088,7120113	-9308115,28065291	7058482,39190764
368	23854478,0344138	-9307406,92111082	7061483,93140442
369	23853867,0795773	-9306698,32399746	7064485,32066491
370	23853255,8475462	-9305989,48928375	7067486,55962527
371	23852644,3383652	-9305280,41694058	7070487,64822172
372	23852032,5520786	-9304571,10693888	7073488,58639041
373	23851420,4887309	-9303861,55924957	7076489,37406756
374	23850808,1483667	-9303151,77384364	7079490,01118927
375	23850195,5310305	-9302441,75069200	7082490,49769179
376	23849582,6367669	-9301731,48976567	7085490,83351127
377	23848969,4656203	-9301020,99103555	7088491,01858396
378	23848356,0176352	-9300310,25447269	7091491,05284598
379	23847742,2928564	-9299599,28004809	7094490,93623355
380	23847128,2913282	-9298888,06773275	7097490,66868288
381	23846514,0130954	-9298176,61749767	7100490,25013016
382	23845899,4582024	-9297464,92931389	7103489,68051162
383	23845284,6266938	-9296753,00315243	7106488,95976347
384	23844669,5186143	-9296040,83898439	7109488,08782189
385	23844054,1340085	-9295328,43678080	7112487,06462312
386	23843438,4729209	-9294615,79651272	7115485,89010337
387	23842822,5353962	-9293902,91815123	7118484,56419889
388	23842206,3214791	-9293189,80166744	7121483,08684589
389	23841589,8312141	-9292476,44703249	7124481,45798053
390	23840973,0646459	-9291762,85421740	7127479,67753915
391	23840356,0218193	-9291049,02319325	7130477,74545795
392	23839738,7027787	-9290334,95393144	7133475,66167317
393	23839121,1075690	-9289620,64640275	7136473,42612103
394	23838503,2362347	-9288906,10057873	7139471,03873775
395	23837885,0888206	-9288191,31643011	7142468,49945967
396	23837266,6653714	-9287476,29392847	7145465,80822297
397	23836647,9659319	-9286761,03304463	7148462,96496394
398	23836028,9905466	-9286045,53375016	7151459,96961878
399	23835409,7392604	-9285329,79601589	7154456,82212381
400	23834790,2121179	-9284613,81981336	7157453,52241531
401	23834170,4091640	-9283897,60511348	7160450,07042950
402	23833550,3304433	-9283181,15188780	7163446,46610268
403	23832929,9760007	-9282464,46010731	7166442,70937107
404	23832309,3458808	-9281747,52974350	7169438,80017103
405	23831688,4401286	-9281030,36076734	7172434,73843881
406	23831067,2587887	-9280312,95315045	7175430,52411068
407	23830445,8019060	-9279595,30686377	7178426,15712294
408	23829824,0695252	-9278877,42187896	7181421,63741185
409	23829202,0616912	-9278159,29816695	7184416,96491376
410	23828579,7784488	-9277440,93569942	7187412,13956494
411	23827957,2198429	-9276722,33444737	7190407,16130167
412	23827334,3859181	-9276003,49438244	7193402,03006030
413	23826711,2767196	-9275284,41547573	7196396,74577705
414	23826087,8922919	-9274565,09769882	7199391,30838834
415	23825464,2326801	-9273845,54102277	7202385,71783046
416	23824840,2979290	-9273125,74541935	7205379,97403969
417	23824216,0880835	-9272405,71085957	7208374,07695237
418	23823591,6031884	-9271685,43731525	7211368,02650475
419	23822966,8432888	-9270964,92475734	7214361,82263330
420	23822341,8084293	-9270244,17315766	7217355,46527426
421	23821716,4986551	-9269523,18248731	7220348,95436397
422	23821090,9140110	-9268801,95271800	7223342,28983876
423	23820465,0545420	-9268080,48382106	7226335,47163499
424	23819838,9202929	-9267358,77576793	7229328,49968906
425	23819212,5113088	-9266636,82853016	7232321,37393721
426	23818585,8276345	-9265914,64207919	7235314,09431584
427	23817958,8693151	-9265192,21638654	7238306,66076129
428	23817331,6363955	-9264469,55142368	7241299,07320995
429	23816704,1289208	-9263746,64716215	7244291,33159813
430	23816076,3469359	-9263023,50357343	7247283,43586227
431	23815448,2904857	-9262300,12062912	7250275,38593866
432	23814819,9596154	-9261576,49830077	7253267,18176366
433	23814191,3543699	-9260852,63655984	7256258,82327375
434	23813562,4747943	-9260128,53537801	7259250,31040518
435	23812933,3209336	-9259404,19472677	7262241,64309444
436	23812303,8928328	-9258679,61457779	7265232,82127781
437	23811674,1905370	-9257954,79490258	7268223,84489177
438	23811044,2140913	-9257229,73567283	7271214,71387263
439	23810413,9635406	-9256504,43686010	7274205,42815684
440	23809783,4389302	-9255778,89843604	7277195,98768078
441	23809152,6403050	-9255053,12037230	7280186,39238083
442	23808521,5677102	-9254327,10264052	7283176,64219342
443	23807890,2211909	-9253600,84521235	7286166,73705496
444	23807258,6007922	-9252874,34805946	7289156,67690185
445	23806626,7065592	-9252147,61115356	7292146,46167049
446	23805994,5385370	-9251420,63446634	7295136,09129727
447	23805362,0967708	-9250693,41796948	7298125,56571865
448	23804729,3813057	-9249965,96163468	7301114,88487109
449	23804096,3921868	-9249238,26543371	7304104,04869093
450	23803463,1294594	-9248510,32933826	7307093,05711466
451	23802829,5931686	-9247782,15332009	7310081,91007869
452	23802195,7833596	-9247053,73735092	7313070,60751950
453	23801561,7000776	-9246325,08140256	7316059,14937347
454	23800927,3433677	-9245596,18544679	7319047,53557706
455	23800292,7132752	-9244867,04945540	7322035,76606670
456	23799657,8098452	-9244137,67340014	7325023,84077887
457	23799022,6331231	-9243408,05725281	7328011,75965004
458	23798387,1831540	-9242678,20098530	7330999,52261661
459	23797751,4599831	-9241948,10456936	7333987,12961510
460	23797115,4636558	-9241217,76797690	7336974,58058189
461	23796479,1942172	-9240487,19117968	7339961,87545356
462	23795842,6517127	-9239756,37414964	7342949,01416648
463	23795205,8361875	-9239025,31685857	7345935,99665721
464	23794568,7476869	-9238294,01927843	7348922,82286214
465	23793931,3862561	-9237562,48138110	7351909,49271774
466	23793293,7519405	-9236830,70313841	7354896,00616061
467	23792655,8447854	-9236098,68452232	7357882,36312714
468	23792017,6648361	-9235366,42550474	7360868,56355387
469	23791379,2121379	-9234633,92605763	7363854,60737723
470	23790740,4867362	-9233901,18615290	7366840,49453377
471	23790101,4886762	-9233168,20576248	7369826,22496000
472	23789462,2180034	-9232434,98485838	7372811,79859239
473	23788822,6747631	-9231701,52341257	7375797,21536744
474	23788182,8590006	-9230967,82139703	7378782,47522166
475	23787542,7707614	-9230233,87878373	7381767,57809158
476	23786902,4100907	-9229499,69554466	7384752,52391376
477	23786261,7770341	-9228765,27165189	7387737,31262463
478	23785620,8716369	-9228030,60707740	7390721,94416079
479	23784979,6939445	-9227295,70179328	7393706,41845869
480	23784338,2440023	-9226560,55577150	7396690,73545495
481	23783696,5218557	-9225825,16898417	7399674,89508604
482	23783054,5275502	-9225089,54140334	7402658,89728851
483	23782412,2611313	-9224353,67300112	7405642,74199888
484	23781769,7226443	-9223617,56374952	7408626,42915378
485	23781126,9121347	-9222881,21362072	7411609,95868965
486	23780483,8296480	-9222144,62258679	7414593,33054310
487	23779840,4752297	-9221407,79061984	7417576,54465069
488	23779196,8489253	-9220670,71769207	7420559,60094888
489	23778552,9507802	-9219933,40377550	7423542,49937439
490	23777908,7808399	-9219195,84884238	7426525,23986365
491	23777264,3391500	-9218458,05286482	7429507,82235332
492	23776619,6257559	-9217720,01581503	7432490,24677990
493	23775974,6407032	-9216981,73766521	7435472,51307993
494	23775329,3840375	-9216243,21838746	7438454,62119014
495	23774683,8558042	-9215504,45795406	7441436,57104698
496	23774038,0560489	-9214765,45633720	7444418,36258708
497	23773391,9848172	-9214026,21350912	7447399,99574700
498	23772745,6421546	-9213286,72944203	7450381,47046339
499	23772099,0281067	-9212547,00410819	7453362,78667277
500	23771452,1427192	-9211807,03747985	7456343,94431180
501	23770804,9860375	-9211066,82952928	7459324,94331705
502	23770157,5581073	-9210326,38022878	7462305,78362509
503	23769509,8589742	-9209585,68955059	7465286,46517260
504	23768861,8886838	-9208844,75746705	7468266,98789615
505	23768213,6472818	-9208103,58395042	7471247,35173237
506	23767565,1348137	-9207362,16897305	7474227,55661789
507	23766916,3513253	-9206620,51250732	7477207,60248924
508	23766267,2968621	-9205878,61452548	7480187,48928316
509	23765617,9714698	-9205136,47499993	7483167,21693623
510	23764968,3751941	-9204394,09390299	7486146,78538510
511	23764318,5080807	-9203651,47120708	7489126,19456639
512	23763668,3701752	-9202908,60688457	7492105,44441671
513	23763017,9615234	-9202165,50090785	7495084,53487274
514	23762367,2821709	-9201422,15324931	7498063,46587112
515	23761716,3321635	-9200678,56388134	7501042,23734853
516	23761065,1115468	-9199934,73277638	7504020,84924150
517	23760413,6203666	-9199190,65990700	7506999,30148683
518	23759761,8586687	-9198446,34524534	7509977,59402115
